id,node,text,translation
line:0cdebef,Eug2Obj10,"Tracker: Tracker must have scared rat,[p/] because he fell onto the floor and dropped his stick.",
line:00c2e97,Eug2Obj10,So where does that lead us?,
line:0f65f4a,Eug2Obj11,0000,
line:0745040,Eug2Obj11,Player: Fail,
line:0e71e4c,Eug2Obj11,"No...[p/] In Eugene's testimony,[p/] he fell onto the ground.",
line:0ad8acb,Eug2Obj11,"And when he got his bearings,[p/] he realized that Sword was lying next to him.",
line:0b67afd,Eug2Obj11,"But Tracker said that the ""rat"" dropped the Sword when he fell onto the ground.",
line:0c8883c,Eug2Obj11,"These testimonies appear to conflict with each other,[p/] but what's the commonality between them?",
line:0915599,Eug2Obj12,The thief dropped the Sword in that hallway.,
line:02b110f,Eug2Obj12,...But how did [i]that[/i] make sense?,
line:0b3d861,Eug2Obj12,Did they hide the Sword there as I'd originally thought?,
line:092d7f6,Eug2Obj12,No...[p/] That hallway was close to the Gallery.[p/] There were plenty of better places to hide the Sword.,
line:01107de,Eug2Obj12,"If it weren't for Tracker taking it,[p/] it would've been found even sooner.",
line:07e9279,Eug2Obj12,The thief must have accidentally dropped the sword there...[p/] That could only mean one thing.,
line:082c7a3,Eug2Obj13,0000,
line:0b72332,Eug2Obj13,Player: Fail,
line:0608098,Eug2Obj13,No...[p/] That hallway leads toward the Bath.,
line:060d513,Eug2Obj13,I could think of very little reason why the thief would be [i]walking[/i] there.,
line:05854f9,Eug2Obj13,But there was another explanation for why they were at that specific location.,
line:07fd961,Eug2Obj14,The thief was also sneaking through the air vents...,
line:01e0c2d,Eug2Obj14,"That's the only reason why they would be there,[p/] but that would imply that the thief was as small as Eugene...",
line:0bd3c42,Eug2Obj14,"Could it have been [i]another[/i] familiar?[p/] And if so,[p/] why didn't Eugene notice them?",
line:093fd50,Eug2Obj14,Wait...,
line:0413d2d,Eug2Obj15,"Eugene: I'm not sure if it was my waning intelligence or my carelessness,[p/] but I collided with something that I couldn't see.",
line:032674a,Eug2Obj15,"He collided with something he ""couldn't"" see...[p/] In other words,[p/] it was something that wasn't visible to him.",
line:03c245f,Eug2Obj15,"And as a master of [b]illusion[/b] magic,[p/] Beatrice was one of the few people at the Ball that [i]could[/i] cast [b]Invisibility[/b]...",
line:0a986c5,Eug2Obj15,Laefe: Beatrice would never trust anyone enough to work together like this.,
line:0b27a57,Eug2Obj15,Tyrion: She's completely blind.[p/] She wouldn't have much of a choice.,
line:08a4cab,Eug2Obj15,Laefe: She's not the type of person to trust her accomplice to stay quiet.,
line:05a28c0,Eug2Obj15,Laefe: She wouldn't leave a loose end open like that.,
line:02ef225,Eug2Obj15,Had I been approaching this situation incorrectly the entire time?,
line:0807a0f,Eug2Obj15,"Through the Eye,[p/] I knew that Beatrice was involved somehow,[p/] but I'd just assumed that she had plotted this with someone else.",
line:057de3c,Eug2Obj15,The breaking of the glass and the casting of [b]Invisibility[/b]...,
line:09bfdea,Eug2Obj15,"These were the elements that I [i]knew[/i] that she was involved with,[p/] but it never really fit together.",
line:0172f0e,Eug2Obj15,...Not unless [i]she[/i] was the one pulling the strings the entire time.,
line:015897d,Eug2Obj15,And there was only one way she could be in control the entire time.,
line:0d49fc3,Eug2Obj16,Familial Bond,
line:0f8af44,Eug2Obj16,Default,
line:0b220af,Eug2Obj16,No...[p/] I'd been underestimating Beatrice's role in what happened that night.,
line:03df319,Eug2Obj16,Everyone assumed that Beatrice couldn't perform certain actions due to her blindness.,
line:0a33448,Eug2Obj16,"But there was one ""tool"" that she could have used to do all of this.",
line:0657aaf,Eug2Obj17,A couple of memories came back to me in that moment.,
line:0b410fe,Eug2Obj17,Harold: Yes.[p/] This is my familiar:[p/] Eugene.,
line:0bf665d,Eug2Obj17,"Tyrion: Oh,[p/] you cast [b]Familial Bond[/b] on him.",
line:0ec0cfd,Eug2Obj17,Harold: I'm surprised you know about it.[p/] It's quite rare.,
line:0dc9182,Eug2Obj17,Harold: Very few mages take the time to learn how to cast it.,
line:0a46cfb,Eug2Obj18,"Tyrion: H-[p/][s/]Hi, I'm Tyrion.[p/] I'm Ms. Tymora's...[p/] ward.",
line:0fcd58e,Eug2Obj18,"Instead of taking my hand,[p/] she clapped her hands together and took a deep breath.",
line:0e0311e,Eug2Obj18,Tyrion: W-[p/][s/]What...?,
line:0b2e1ce,Eug2Obj18,Beatrice: Ah![p/][s/] S-[p/][s/]Sorry.[p/] I didn't mean to do that.,
line:094f8f7,Eug2Obj18,Beatrice: It's a bit of a habit of mine.,
line:07bf81e,Eug2Obj18,Tyrion: O-[p/]Oh...,
line:0450bfc,Eug2Obj18,Beatrice: I'm Beatrice.[p/] I've heard much about you.,
line:0e6f69d,Eug2Obj18,She shook my hand before looking to Ms. Tymora.,
line:0ec0356,Eug2Obj18,"I didn't know that she was blind back then,[p/] so I barely even noticed it.",
line:010afad,Eug2Obj18,But how did she know that I was holding out my hand?,
line:0783146,Eug2Obj18,Eugene: Well?[p/] Do you have any other questions for me?,
line:0b5221d,Eug2Obj18,Tyrion: ...,
line:041e8f6,Eug2Obj18,"If I were wrong about this,[p/] Beatrice would surely be acquitted.",
line:0aaf9ed,Eug2Obj18,"And after that,[p/] the Inquisition would turn its attention to Harold and Eugene.",
line:0040405,Eug2Obj18,But there was only one way to know for sure...,
line:00400a6,Eug2Obj18,Tyrion: Your Honor.[p/] The prosecution has no further questions for the current witness.,
line:03e3b91,Eug2Obj18,Tyrion: He is dismissed.,
line:0372cd8,Eug2Obj18,RubyC: What?,
line:0fc1ee9,Eug2Obj19,Eugene: I...[p/] see.,
line:0335e52,Eug2Obj19,"Celeste: ...You have something else planned, don't you?",
line:03af9b9,Eug2Obj19,"Tyrion: Yeah,[p/] and I actually need your help.",
line:07509f3,Eug2Obj19,Celeste: ...Really?,
line:067636a,Eug2Obj19,I whispered it into her ear.,
line:06d3e25,Eug2Obj19,Celeste: Really?[p/] You're making some big assumptions there.,
line:0e2836f,Eug2Obj19,Celeste: Wouldn't the Inquisition check for something like that?,
line:067d154,Eug2Obj19,"Tyrion: I know,[p/] but it's the best play we have.",
line:0aeb463,Eug2Obj19,Tyrion: Do you remember what Steelwind said yesterday?,
line:01a61e0,Eug2Obj19,"Aria: But the moment the guards saw the body,[p/] one of them cast [b]Detect Magic[/b].",
line:0dca519,Eug2Obj19,"Aria: With that spell,[p/] they would have seen any invisible people hiding in this room.",
line:0b8917e,Eug2Obj19,"Celeste: Wait, you can use [b]Detect Magic[/b] like that?",
line:0092b44,Eug2Obj19,Aria: Of course.[p/] It's standard procedure.,
line:0d496f3,Eug2Obj19,"Aria: Like all spells,[p/] [b]Invisibility[/b] leaves traces of magic on the person it's cast on.",
line:055302f,Eug2Obj19,Aria: So mages can use [b]Detect Magic[/b] as a way to see them.,
line:055d5c7,Eug2Obj20,"Tyrion: If everything goes the way I think it will,[p/] I'll be able to prove its existence in front of everyone.",
line:097b763,Eug2Obj20,Celeste: Alright...[p/] I'll follow your lead then.,
line:0acb136,Eug2Obj20,"Judge: So, Mr. Cuthbert?[p/] How do we proceed?",
line:0d24938,Eug2Obj20,Judge: Your [i]previous[/i] witness brought about more revelations than I could have ever guessed.,
line:0d76adc,Eug2Obj20,"Judge: However,[p/] you still haven't given a substantial explanation about [i]how[/i] the murder occurred or [i]who[/i] actually did it.",
line:0c52fc9,Eug2Obj20,"Tyrion: I understand that, Your Honor.",
line:0b2fa07,Eug2Obj20,Tyrion: But it will all make sense after I call my next witness.,
line:03b6e12,Eug2Obj20,Judge: ...[i]Another[/i] witness?,
line:070e79f,Eug2Obj20,"Tyrion: I understand your hesitance, Your Honor,[p/] but everything that we've learned throughout these trials is finally coming together.",
line:0affa94,Eug2Obj20,Tyrion: And this final witness will tie it all together in a perfect knot.,
line:0067f61,Eug2Obj20,Tyrion: Your Honor.[p/] The prosecution calls Beatrice Frega to the stand.,
line:09d5837,Eug2Obj20,"RubyC: Seriously, Cuthbert?[p/] You went to [i]all[/i] that trouble just to end up calling my client to the stand?",
line:01f7da6,Eug2Obj21,"Tyrion: You and your client have the right to refuse, Ms. Tymora.",
line:0b6c64d,Eug2Obj21,Tyrion: But I wonder how that will reflect on your client's character.,
line:00726c2,Eug2Obj21,It didn't really matter.[p/] She was already standing next to Ms. Tymora.,
line:039ef13,Eug2Obj21,We could carry out our plan regardless of what she decided to do.,
line:09f33a1,Eug2Obj21,...But it would have much more impact if I could bait her into lying on the stand.,
line:0273f1d,Eug2Obj21,RubyC: ...,
line:07ce425,Eug2Obj21,RubyC: My client says that she's willing to testify.,
line:0c34774,Eug2Obj21,"RubyC: However,[p/] we would like to propose a short recess.",
line:0b8aeaa,Eug2Obj21,"RubyC: With these new developments,[p/] I'm sure you can understand that we have much to discuss.",
line:0a197c8,Eug2Obj21,Judge: Hm...[p/] I see no reason not to grant the defense's request.,
line:02f6308,Eug2Obj21,Celeste: Is this really okay?,
line:0957223,Eug2Obj21,"Celeste: If we give them time to prep,[p/] they might realize what we're doing.",
line:072f2f8,Eug2Obj21,"Tyrion: I know,[p/] but I don't think we have anything to worry about.",
line:0d05e5f,Eug2Obj21,I'd been learning a lot about Beatrice since this case began.,
line:02d27a2,Eug2Obj22,"It was hard to read her expression and emotions,[p/] even [i]with[/i] the Eye of Horus.",
line:0cd43ba,Eug2Obj22,She kept herself guarded and kept her true intentions unknown.,
line:02aaa1c,Eug2Obj22,She's powerful—[p/]more powerful than her father ever cared to admit.,
line:00a5183,Eug2Obj22,"Despite this,[p/] he tried to control her and put her inside a cage.",
line:03371d7,Eug2Obj22,...But Beatrice Frega would never live in a cage.,
line:0078469,Eug2Obj22,"She wanted freedom and control,[p/] and she would do whatever it took to get it.",
line:0a39a52,Eug2Obj22,"I'm sure the accident that blinded her didn't help things,[p/] but it also worked in her favor.",
line:05ff1ed,Eug2Obj22,"Her blindness made people underestimate her,[p/] and she found a way to use even [i]that[/i] to her advantage.",
line:0ec132e,Eug2Obj23,"When everything was said and done,[p/] she abandoned everything—[p/]her wealth,[p/] her status,[p/] even her family.",
line:0134289,Eug2Obj23,She could have waited.[p/] She could have gritted her teeth until it was her turn to lead House Frega.,
line:05752ce,Eug2Obj23,"If she was willing,[p/] she could have even secretly pushed her father past the gates of death herself.",
line:031b76d,Eug2Obj23,"But she couldn't bear to live like that,[p/] even temporarily.",
line:066d0b4,Eug2Obj23,I had no idea why [i]this[/i] was how she chose to do that.,
line:071fd0f,Eug2Obj23,Perhaps it had something to do with their meeting...,
line:04924e1,Eug2Obj23,But I did know one thing.,
line:0f7f040,Eug2Obj23,Beatrice Frega would never put herself in a position of vulnerability.,
line:0ca121a,Eug2Obj23,"If I faced her head-on,[p/] she would respond in kind.",
line:0c50f5f,Eug2Obj24,"Judge: In the interest of giving the defense time to deliberate,[p/] we will be taking an extended recess.",
line:060e409,Eug2Obj24,Judge: Court is adjourned.,
line:0cfe5ee,Eug2Obj24,"As I was exiting the courtroom,[p/] I sent Celeste to do some reconnaissance.",
line:0c305c9,Eug2Obj24,It should be similar to when she scanned Valentina during Wallace's trial.,
line:0b10b06,Eug2Obj24,Celeste: ...Tyrion.,
line:0a78da1,Eug2Obj24,Tyrion: Celeste.[p/] Were you able to see it?,
line:0e072cd,Eug2Obj24,"Celeste: Yeah.[p/] It's definitely there,[p/] and it sits on her shoulder most of the time.",
line:03d7178,Eug2Obj25,Tyrion: So she keeps it close to her...[p/] That's good to know.,
line:0915260,Eug2Obj25,"Celeste: It looks kind of weird, though...[p/] I've never used [b]Detect Magic[/b] like this before.",
line:08c471e,Eug2Obj25,"Well, I doubted that someone like her would choose a conventional animal,[p/] especially for something as important as this.",
line:0114f7f,Eug2Obj25,Ruby: ...Cuthbert.,
line:09c8185,Eug2Obj25,Tyrion: M-[p/][s/]Ms. Tymora...,
line:0b43dfe,Eug2Obj25,Ruby: ...,
line:068545b,Eug2Obj25,Ruby: There's...[p/] something I need to show you.,
line:0173f13,Eug2Obj25,"Ruby: ... Preferably, alone.",
line:05f563f,Eug2Obj25,"Celeste gave me a concerned look,[p/] but I nodded to show her it's okay.",
line:0070c7d,Eug2Obj25,She moved to sit on the bench and kept a careful watch on Beatrice.,
line:0980826,Eug2Obj25,Tyrion: ...Okay.[p/] Lead the way.,
line:0e5b64c,Eug2Obj25,Ruby: ...,
line:010c3f6,LaefNMiriam2,Miriam: ...Laefe.[p/] Are you there?,
line:066961b,LaefNMiriam2,Miriam found Laefe sitting in Beatrice's dusty old room.,
line:07c88bc,LaefNMiriam2,She was staring at nothing.[p/] Her mind was elsewhere.,
line:0fefaf7,LaefNMiriam2,She barely acknowledged Miriam as she entered the room.,
line:0f9bde4,LaefNMiriam2,Laefe: ...,
line:0bf8bb8,LaefNMiriam2,Miriam: ...How are you?,
line:0cab31f,LaefNMiriam2,Laefe: ...I'm okay.,
line:0f3e438,LaefNMiriam2,"Miriam: T-[p/][s/]This trial has really been something, hasn't it?",
line:0e29c44,LaefNMiriam2,Laefe: ...,
line:06d7c33,LaefNMiriam2,Miriam: M-[p/][s/]Maybe we could take a break from all of this.[p/] We could have that tea you wanted.,
line:0c06e69,LaefNMiriam2,"Laefe: ...I don't think that would be a good idea, right now.",
line:00ae715,LaefNMiriam2,Her voice was empty.[p/] She was practically muttering her words.,
line:07a2292,LaefNMiriam2,Miriam: Right.[p/] Of course...,
line:0c0be6a,LaefNMiriam2,Laefe: ...,
line:0d785ae,LaefNMiriam2,"Laefe: ...Miriam,[p/] why do you hate me?",
line:06a53a8,LaefNMiriam2,Miriam: What?[p/][s/] I-[p/][s/]I don't—,
line:0348e19,LaefNMiriam2,"Laefe: You never want to visit,[p/] and you always avoid talking to me when you do.",
line:0a30d0a,LaefNMiriam2,"Laefe: This is the first time I've even seen you in years,[p/] and you want nothing to do with me.",
line:00d5896,LaefNMiriam2,Miriam: I—,
line:07c1c9c,LaefNMiriam2,"Laefe: I know I'm annoying,[p/] and I know I'm not as smart as you,[p/] but I—",
line:025b619,LaefNMiriam2,Miriam: That's not—![p/][s/] Ugh...,
line:04a374f,LaefNMiriam2a,Miriam: ...,
line:0cce00b,LaefNMiriam2a,"Miriam: ...I don't hate you, Laefe.",
line:0a21f77,LaefNMiriam2a,Miriam: ...,
line:07b3d4a,LaefNMiriam2a,Miriam: [i]*sigh*[/i][p/] Nobody likes me.,
line:0924ad3,LaefNMiriam2a,Laefe: ...What?,
line:0c37068,LaefNMiriam2a,Miriam: Anyone who spends time with me is just trying to get something from our family or just trying to get [i]with[/i] me.,
line:037d52f,LaefNMiriam2a,"Miriam: Then I see you,[p/] tripping over yourself trying to please Father and everyone else.",
line:0aaee2e,LaefNMiriam2a,Miriam: You're so desperate.[p/] It infuriates me.,
line:04013bb,LaefNMiriam2a,Laefe: ...,
line:0d2612d,LaefNMiriam2a,Miriam: I thought I was better than you.[p/] I thought I was stronger than you.,
line:05fc437,LaefNMiriam2a,"Miriam: I had risen above what had happened,[p/] while you were still living in the past.",
line:0d9f4e8,LaefNMiriam2a,"Miriam: But then Beatrice suddenly came back,[p/] and—",
line:0636e95,LaefNMiriam2a,Miriam: ...,
line:0e72c4a,LaefNMiriam2a,Laefe: Miriam...,
line:0637bff,LaefNMiriam2a,Laefe: I like you.,
line:04886a3,LaefNMiriam2a,That just made Miriam burst out laughing.,
line:061e911,LaefNMiriam2a,"Miriam: Really,[p/] [i]you[/i] like me?",
line:0d6280a,LaefNMiriam2a,"Miriam: Is it my [i]welcoming[/i] personality,[p/] or my amazing people skills?",
line:0037a10,LaefNMiriam2a,Laefe: No![p/][s/] I really [i]do[/i] like you!,
line:0e657e7,LaefNMiriam2a,Laefe: I've always admired you![p/] You're intelligent and confident!,
line:0b3a968,LaefNMiriam2a,Laefe: You're even working with the Crown Prince![p/][s/] I wish I could be more like you.,
line:0fdd688,LaefNMiriam2a,Laefe: [i]I[/i] definitely didn't have a perfect average at the Academy.,
line:0cff544,LaefNMiriam2a,Miriam: ...I hate that average.[p/] It just means I'm never allowed to make a mistake.,
line:0d0e3f7,LaefNMiriam2a,Laefe: You're the only person who could understand what living under Father was like.,
line:0816009,LaefNMiriam2a,Miriam: ...What about Beatrice?,
line:0972ced,LaefNMiriam2a,Laefe: ...,
line:0dbc31b,LaefNMiriam2a,Laefe: I was talking to her earlier...[p/] She admitted to me that she really did kill Father.,
line:0dcb850,LaefNMiriam2a,Miriam: What?![p/][s/] Why would she—?!,
line:0fe00b3,LaefNMiriam2a,Miriam: ...Why [i]would[/i] she tell you that?,
line:0e2b0fa,LaefNMiriam2a,"Laefe: I don't know,[p/] but she even told me she was behind the attack on Lady Steelwind.",
line:0bc4935,LaefNMiriam2a,"Laefe: I've been thinking of telling Tyrion Cuthbert about this,[p/] but I don't know what to do.",
line:0f9b3e6,LaefNMiriam2a,"Miriam: Hm...[p/] Knowing him,[p/] he probably already knows.",
line:01beb8a,LaefNMiriam2a,"Miriam: It's not as if we have any proof anyway,[p/] and if we testify,[p/] people will just think we're trying to steal her share of the inheritance.",
line:0c00032,LaefNMiriam2a,Laefe: [i]*sigh*[/i][p/] I don't know what to do anymore.,
line:0c68ca7,LaefNMiriam2a,Miriam: ...,
line:099b610,LaefNMiriam2a,Miriam: ...You can start by telling me more about what exactly Beatrice said to you.,
line:0da6945,Courtroom2B,Judge: Court is now resumed for the trial of Beatrice Frega.,
line:083bdad,Courtroom2B,Tyrion: Is the defendant prepared to take the stand?,
line:0677310,Courtroom2B,RubyC: ...,
line:0fc1b50,Courtroom2B,Tyrion: Tymora.[p/] I asked you a question.,
line:092ddef,Courtroom2B,Tyrion: Is the defendant prepped or not?,
line:048f60a,Courtroom2B,RubyC: ...She is.[p/] If the prosecution still wants to move forward with—.,
line:0a28889,Courtroom2B,Tyrion: The prosecution [i]will[/i] be moving forward with this.[p/] Please bring in the witness.,
line:09b1b05,Courtroom2B,RubyC: ...,
line:060aa31,Courtroom2B2,"Tyrion: Do you still see it, Celeste?",
line:030f22d,Courtroom2B2,Celeste: Yeah...[p/] It's still there.[p/] Should I reveal it now?,
line:016b3fc,Courtroom2B2,Tyrion: No...[p/] Let's really make a point of it.[p/] Wait for my signal.,
line:0d9921f,Courtroom2B2,"Tyrion: Thank you for agreeing to take the stand, Ms. Frega.",
line:07409af,Courtroom2B2,Beatrice: ...Mr. Cuthbert.,
line:021cd04,Courtroom2B2,Tyrion: It's my understanding that you were with the two princes for most of the night.,
line:0d2a507,Courtroom2B2,"Beatrice: Yes, I was.",
line:0cce500,Courtroom2B2,Beatrice: Which is why I'm [i]still[/i] quite confused as to why I'm being charged for this crime.,
line:009de86,Courtroom2B2,"Beatrice: Out of everyone there that night,[p/] I'd have thought my alibi was the most apparent.",
line:095c4b4,Courtroom2B2,Tyrion: ...That remains to be seen.,
line:0720cb1,Courtroom2B2,Beatrice: Clearly.,
line:04c60c6,Courtroom2B2,"Tyrion: Anyways...[p/] Since you still maintain your innocence,[p/] you'll have no problem going into detail about your supposed alibi.",
line:0fceac6,Courtroom2B2,Beatrice: ...,
line:0d13b7f,Courtroom2B2,"Beatrice: As you know,[p/] I was with Crown Prince Aster and Prince Alaric for most of the Ball.",
line:0f9dd41,Courtroom2B2,"Beatrice: I went there after my meeting with my father,[p/] and I remained with them until I was arrested for his murder.",
line:0fb1de5,Courtroom2B2,Beatrice: Lord Steelwind and the Kingsguard kept watch over me for the entire night as well.,
line:0e7ad4c,Courtroom2B2,Beatrice: I neither had the means nor the opportunity to steal the Sword of Spell Eating [i]and[/i] break into my father's study to murder him.,
line:05b1cde,Courtroom2B3,"Tyrion: And [i]that[/i],[p/] Ms. Frega,[p/] is where you're mistaken.",
line:0aced7b,Courtroom2B3,Tyrion: You definitely had the [i]means[/i] to commit both crimes while under the eye of everyone there that night.,
line:05d62c1,Courtroom2B3,Beatrice: ...,
line:01617f8,Courtroom2B3,The most effective tool an attorney had was revealing a contradiction in a witness's testimony.,
line:0661050,Courtroom2B3,"It not only completely shattered their argument,[p/] it also made the court doubt whether the witness was acting in good faith.",
line:0be095e,Courtroom2B3,"Tyrion: Now, Celeste!",
line:0a36e62,Courtroom2B3,Celeste: [b]Aburio[/b]!,
line:0209fa3,Courtroom2B3,Beatrice: Wait...[p/] What are you doing?,
line:0c9c5ee,Courtroom2B3,Tyrion: Your Honor![p/][s/] The witness's testimony is clearly—!,
line:06e1d5e,Courtroom2B4,RubyC: Oh my god![p/][s/] What the hell [i]is[/i] that thing?,
line:0de2b64,Courtroom2B4,Tyrion: U-[p/][s/]Um...,
line:06eb4f9,Courtroom2B4,Celeste: Tyrion![p/][s/] Get behind me!,
line:0075ebf,Courtroom2B4,Gallery: A-[p/][s/]A monster![p/][s/] It's a monster!,
line:05379f7,Courtroom2B4,"Gallery: Someone call the Inquisition,[p/][s/] t-[p/][s/]the Kingsguard,[p/][s/] a-[p/][s/]anyone!",
line:06ab35d,Courtroom2B4,Tyrion: Your Honor![p/][s/] Can you [i]please[/i] restore order?!,
line:05b4dff,Courtroom2B4,Tyrion: ...Your Honor?,
line:034da3f,Courtroom2B4,Marrunath: ...The old man fled out the back door the moment he saw me.,
line:07039c5,Courtroom2B4,RubyC: I-[p/][s/]It can talk?!,
line:0506ddb,Courtroom2B4,Gallery: I-[p/][s/]It's a demon![p/][s/] It must be!,
line:08078f0,Courtroom2B4,Gallery: It's just like the legends say!,
line:00230fb,Courtroom2B5,Tyrion: Can we [i]all[/i] just calm down?!,
line:068aea1,Courtroom2B5,It took a while before we could get everyone in the room to settle down.,
line:0dc33ae,Courtroom2B5,"Eventually,[p/] it became clear that the ""demon"" wasn't intent on harming anyone...[p/] At least not yet.",
line:0100bf2,Courtroom2B5,"The court ordered in extra guards just in case,[p/] and we were eventually able to bring everyone back to the courtroom.",
line:0ef6434,Courtroom2B5,Judge: Mr. Cuthbert![p/][s/] What is the meaning of this?!,
line:0efd560,Courtroom2B5,Tyrion: S-[p/][s/]Sorry...[p/] I didn't know it was a—,
line:08626d5,Courtroom2B5,Tyrion: Actually...[p/] What [i]are[/i] you?,
line:04df381,Courtroom2B5,Judge: Are you a d-[p/][s/]d-[p/][s/]d-[p/][s/]demon?!,
line:07a2be0,Courtroom2B5,"Marrunath: Why, yes.[p/] [i]*laugh*[/i][p/] I [i]am[/i] a d-[p/]d-[p/]d-[p/]demon.",
line:09ccb49,Courtroom2B5,Gallery: Demons actually exist?!,
line:0092dc5,Courtroom2B5,Gallery: I thought they were only a legend...!,
line:089e06c,Courtroom2B6,"Tyrion: Your Honor![p/] Not only [i]do[/i] demons exist,[p/] the defendant has made one into her familiar.",
line:06c552b,Courtroom2B6,Tyrion: She's only blind in the legal sense![p/][s/] She's constantly looking through the eyes of her familiar to see!,
line:0146e03,Courtroom2B6,RubyC: ...And?,
line:037c110,Courtroom2B6,"Tyrion: What do you mean ""and""?!",
line:09c088f,Courtroom2B6,Tyrion: It's obvious that making a pact with a [i]demon[/i] is incriminating by itself.,
line:04525c7,Courtroom2B6,"RubyC: Tell me, Your Honor.[p/] Do the laws of Wyverngarde prohibit entering an accord with a demon?",
line:085030c,Courtroom2B6,"Judge: T-[p/][s/]They don't,[p/] but—",
line:0fa99e1,Courtroom2B6,RubyC: Then my client has committed no crime.,
line:072e8cf,Courtroom2B6,"Beatrice: Even so,[p/] I really would have preferred [i]not[/i] revealing Marrunath like that.",
line:073459a,Courtroom2B6,"Tyrion: ""Marrunath"".[p/] Is [i]that[/i] your name?",
line:0b8f27c,Courtroom2B6,Marrunath: ...It is what most people call me.,
line:0aa43c0,Courtroom2B6,Tyrion: I suppose the defense has a point.,
line:0b3afa6,Courtroom2B6,Tyrion: Having a demon as a familiar isn't technically illegal.,
line:0f479a3,Courtroom2B6,"Tyrion: However,[p/] this [i]does[/i] prove that the defendant had a way to commit the murder,[p/] all while under the eye of everyone in the Ballroom.",
line:05e3007,Courtroom2B6,Tyrion: She could have sent Marrunath upstairs to the Gallery and then had him steal the Sword of Spell Eating.,
line:0027fc6,Courtroom2B6,"Tyrion: After that,[p/] they would just need to traverse the vents into William's Study,[p/] just like Eugene did that night.",
line:0424abd,Courtroom2B7,RubyC: The fact that her familiar is a demon [i]proves[/i] that she couldn't have done that.,
line:0075953,Courtroom2B7,Tyrion: ...What do you mean?,
line:0f112c6,Courtroom2B7,RubyC: You saw how everyone reacted when they saw Marrunath's form.,
line:0c81087,Courtroom2B7,"RubyC: A monkey may have raised some eyebrows,[p/] but someone [i]surely[/i] would have reported Marrunath if they saw him.",
line:06101ba,Courtroom2B7,Tyrion: Tymora.[p/] Your client is a master of [b]illusion[/b] magic.[p/] Can I assume that we'll find [b]Invisibility[/b] in her [b]Spell Compendium[/b]?,
line:0a96f65,Courtroom2B7,RubyC: ...You might.,
line:07aa4f4,Courtroom2B7,"Tyrion: And with the connection granted by [b]Familial Bond[/b],[p/] she could have cast this spell on him [i]regardless[/i] of where each of them was.",
line:0e57c51,Courtroom2B7,RubyC: But [i]could[/i] my client have continued casting it unnoticed?,
line:0f26e3d,Courtroom2B7,"Tyrion: ""[i]Continue[/i] casting it""?",
line:0d0b9cc,Courtroom2B7,RubyC: I'd like to remind the courts of the order of events that occurred that night.,
line:04d56ce,Courtroom2B7,"RubyC: At an unknown time,[p/] someone stole the Sword of Spell Eating from the Haroldson Gallery.",
line:026b3c3,Courtroom2B7,"RubyC: Due to the timing of this,[p/] I'll admit that it [i]would[/i] be logically consistent [i]if[/i] my client were the thief.",
line:0763af0,Courtroom2B8,"RubyC: However,[p/] sometime later,[p/] my client met with the Crown Prince and was watched closely by the Kingsguard.",
line:037e288,Courtroom2B8,"RubyC: From witness accounts,[p/] [i]including[/i] yours,[p/] we know that this happened at 12:45 AM.",
line:0557ae1,Courtroom2B8,"RubyC: And since this time,[p/] my client hadn't left the Kingsguard's sight.",
line:0a673c2,Courtroom2B8,RubyC: It was around this time that William Frega retreated into his study and locked the door.,
line:02cfaa5,Courtroom2B8,RubyC: He made a point of telling everyone that he didn't want to be disturbed.,
line:064ef98,Courtroom2B8,"RubyC: Then at 1:03 AM,[p/] Lord Haroldson finally discovered that the Sword was stolen.",
line:0544af7,Courtroom2B8,RubyC: He reported the theft to the Inquisition and they activated the lockdown system.,
line:0025fce,Courtroom2B8,"RubyC: Shortly after the report,[p/] Laefe Frega tried to speak with her father about the theft.",
line:0f2f0bb,Courtroom2B8,RubyC: William Frega reiterated that he did not want to be disturbed.,
line:01bb8e6,Courtroom2B8,"RubyC: Laefe saw his face,[p/] and there weren't any traces of [b]illusion[/b] or [b]necromancy[/b] directly on his body.",
line:0ceaacd,Courtroom2B8,RubyC: This means that William Frega was still alive at this time.,
line:0162837,Courtroom2B8,"RubyC: Unbeknownst to everyone at the time,[p/] William Frega was attacked by the murderer at 3:12 AM.",
line:0afd732,Courtroom2B8,"RubyC: This was confirmed not only by Jan Hughes's testimony,[p/] but also by the Autopsy Report.",
line:0759fe4,Courtroom2B8,"RubyC: Then at 3:26 AM,[p/] the Kingsguard found the Sword of Spell Eating in my client's old room.",
line:0dd850c,Courtroom2B8,RubyC: The Kingsguard tried to arrest my client for this.[p/] But the Crown Prince told them to stand down.,
line:00d3356,Courtroom2B8,"RubyC: Finally at 3:36 AM,[p/] the lockdown was lifted.",
line:0493e7e,Courtroom2B8,"RubyC: Jan Hughes reported what he heard,[p/] and that's when the Inquisition and the Kingsguard discovered the body.",
line:0be6ae0,Courtroom2B9,RubyC: The theft must have happened before 1:23 AM:[p/] when it was actually reported.,
line:0288407,Courtroom2B9,"RubyC: In order to keep Marrunath concealed at every step,[p/] my client would have needed to keep him invisible from 1:03 AM to 3:12 AM.",
line:01b924f,Courtroom2B9,"RubyC: Not only that,[p/] she needed Marrunath to wield the Sword of Spell Eating to ignore the effects of the [b]Anti-Magic Fields[/b].",
line:091342d,Courtroom2B9,RubyC: This means he would need to be invisible for more than an hour.,
